epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,frame_dt_ms,trial_id,section_id,session_id,trial_number,division_tag,device_family,device_family_code,device_name,parsed_load_family,parsed_load_type,load_type,label_arc,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,v_sag_pct,cycle_nmse,ctx_family_resistive_linear,ctx_family_inductive_motor,ctx_family_rectifier_smps,ctx_family_phase_angle_controlled,ctx_family_brush_universal_motor,ctx_family_other_mixed,context_family_confidence,rf_train_row,sample_weight,label_trust,clean_reason,clean_quality,source_kind,source_priority,trusted_normal_session,context_family_code_runtime,context_runtime_source,context_augmented,section_prior,notes,_source_file,_source_folder,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,model_pred,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,context_family_code_provisional,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,fs_err_hz,queue_drop_count,fault_state,arc_counter,auto_capture,section_key,arc_like_score,normal_like_score,transport_glitch_flag,hard_negative,transition_normal,conflict_scope,_feature_sig,_conflict_sig,is_scaffold,scaffold_weight_scale,scaffold_cap_reason,label_conflict,conflict_policy
1710000499404,247201,247201,247301,99.981,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,5,arc,brush_universal_motor,4,angle_grinder,Brush Motor,Angle Grinder,Angle Grinder,1,5.20836026361542,2.4328501954580033,17.209508832424135,5.147640400686861,3.4363538434110623,17.578722865048054,-30.09594991776329,0.9868317029652292,200.0,29.794071955555406,9.913619351565554,195.08343978470444,12.305993992039804,0.8884797382998872,0.36493822619295135,10.358241689448183,0,0,0,0,1,0,0.928957686708551,1,1.0,0.9,kept,trainable,synthetic,3,0,4,synthetic_family,0,arc_eligible,synthetic_baseline,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05.csv,arc,247312,247314,13.17920207752754,0.06522784955928529,227.87004495257855,2.765450861093259,24.534492305369465,1,1,1,0,0,0,0,0,0,10,0,0,4,0.978957686708551,0,1,28775.382120779053,8,1775.3821207790534,0,0,6,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,1.0,0.0,0,0,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,,,1,1.0,,0,none
1710000499504,247301,247301,247401,99.978,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,5,arc,brush_universal_motor,4,angle_grinder,Brush Motor,Angle Grinder,Angle Grinder,1,4.055510959887325,1.3943117349685996,19.13170832812857,7.094557733086155,2.2906528989862154,16.960944442146044,-34.04057864190118,1.31986763605789,200.0,26.61533443124945,9.129868523939871,194.16223899760428,12.897322996813394,-0.01413518441616457,0.5151900536714671,17.795173164608606,0,0,0,0,1,0,0.9700470603311611,1,1.0,0.9,kept,trainable,synthetic,3,0,4,synthetic_family,0,arc_eligible,synthetic_baseline,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05.csv,arc,247411,247414,11.20503504017681,0.16415031305616046,227.4638933259276,2.7334932670760437,24.51554389728582,1,1,1,0,0,0,0,0,0,14,0,0,4,1.0,0,1,28793.455495551145,8,1793.4554955511448,0,0,7,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,1.0,0.0,0,0,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,,,1,1.0,,0,none
1710000499604,247401,247401,247501,99.977,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,5,arc,brush_universal_motor,4,angle_grinder,Brush Motor,Angle Grinder,Angle Grinder,0,0.6378577465031765,0.3446598245635557,5.608659437753213,3.922086358078929,1.3519269690380442,3.720018248474597,-48.41996273891404,0.6291606939460528,200.0,13.247225494527093,7.314191058191082,184.29397503066352,11.240455318359565,-7.982778777030463,0.06957284648869937,4.89234761393596,0,0,0,0,1,0,0.8833035853287383,1,1.0,0.95,kept,trainable,synthetic,3,0,4,synthetic_family,0,arc_eligible,synthetic_baseline,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05.csv,arc,247515,247518,10.325721738100196,-0.49028244755354156,228.90919520533777,2.8505726303990295,24.405850962666705,0,1,1,0,0,0,0,0,0,8,0,0,4,0.9333035853287384,0,1,28674.75986574601,8,1674.7598657460112,0,0,7,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,0.33204710199077336,0.5866162860262175,0,0,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,,,1,1.0,,0,none
1710000499704,247501,247501,247601,99.979,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,5,arc,brush_universal_motor,4,angle_grinder,Brush Motor,Angle Grinder,Angle Grinder,0,0.59615879112753,0.3914103755539414,5.296452947779435,4.054825130832007,1.7117381456608614,5.206624965950629,-49.980985035415316,0.6430590455381915,197.90653256866855,13.720139111177703,7.697039995340689,180.54443453110886,10.565835108192216,-8.513909538374847,0.11231598173554908,5.002371704733734,0,0,0,0,1,0,0.8473960658723121,1,1.0,0.95,kept,trainable,synthetic,3,0,4,synthetic_family,0,arc_eligible,synthetic_baseline,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05.csv,arc,247609,247613,13.968476465354971,0.3160605869315622,228.4063581277379,2.9257720577719746,24.513785511007242,0,1,1,0,0,0,0,0,0,8,0,0,4,0.8973960658723121,0,1,28704.508284411582,8,1704.5082844115823,0,0,7,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,0.3204814334935099,0.7126595904048637,0,0,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,,,1,1.0,,0,none
1710000499904,247701,247701,247801,99.986,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,5,arc,brush_universal_motor,4,angle_grinder,Brush Motor,Angle Grinder,Angle Grinder,0,0.5473424918443814,0.3761211005815999,4.026055571576974,3.949178216990354,1.336538346722657,5.745325774396658,-48.47004541157601,0.5917768657184831,198.9432012933549,14.204696963815296,7.262256433231181,181.49567894350793,10.814707475041208,-7.934363001142614,0.08137212453064817,5.518131725615028,0,0,0,0,1,0,0.8981375288464042,1,1.0,0.95,kept,trainable,synthetic,3,0,4,synthetic_family,0,arc_eligible,synthetic_baseline,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05.csv,arc,247816,247817,7.6564653595749395,0.22121441811423898,229.0497713172478,2.9917342251998935,24.498545702586878,0,1,1,0,0,0,0,0,0,8,0,0,4,0.9481375288464042,0,1,28800.13650009575,8,1800.1365000957485,0,0,7,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,0.31179326159733034,0.6673106761073849,0,0,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,,,1,1.0,,0,none
1710000500304,248101,248101,248201,99.981,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,5,arc,brush_universal_motor,4,angle_grinder,Brush Motor,Angle Grinder,Angle Grinder,0,0.5235820510523044,0.3150448415456094,2.9057126886407714,3.8224497176253456,1.6723979003888088,4.832107733424177,-48.881674336418484,0.6105318558396191,199.9048134187495,13.474301949522841,7.846532718738296,185.22904801566457,10.86241349674299,-8.006104686192838,0.08806931360157766,5.1985316199082305,0,0,0,0,1,0,0.8966707113795094,1,1.0,0.95,kept,trainable,synthetic,3,0,4,synthetic_family,0,arc_eligible,synthetic_baseline,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05.csv,arc,248214,248217,9.608903998538892,-0.0527936016706824,229.34769300289278,2.938785056186317,24.506731646806426,0,1,1,0,0,0,0,0,0,8,0,0,4,0.9466707113795094,0,1,28703.27098821015,8,1703.2709882101517,0,0,7,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,0.28866718392940355,0.6077397397961013,0,0,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,,,1,1.0,,0,none
1710000500404,248201,248201,248301,99.982,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,5,arc,brush_universal_motor,4,angle_grinder,Brush Motor,Angle Grinder,Angle Grinder,0,0.6330262421752597,0.33599751462603206,3.245837341374883,4.186343036675084,1.7356627038196237,5.306688886572605,-48.52555521100661,0.6698089961124232,195.92752599602707,14.432163877651984,7.937783532870612,181.58116107542753,10.779278386440165,-8.305485198038665,0.1142093049493466,5.253890226874585,0,0,0,0,1,0,0.9041441092277352,1,1.0,0.95,kept,trainable,synthetic,3,0,4,synthetic_family,0,arc_eligible,synthetic_baseline,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05.csv,arc,248313,248316,9.410051359322596,0.6865160331904164,228.91946943803646,2.977608834974342,24.547105620073303,0,1,1,0,0,0,0,0,0,8,0,0,4,0.9541441092277353,0,1,28669.937636278755,8,1669.9376362787552,0,0,7,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,0.28945765732993245,0.7168291174846925,0,0,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,,,1,1.0,,0,none
1710000500704,248501,248501,248601,99.979,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,5,arc,brush_universal_motor,4,angle_grinder,Brush Motor,Angle Grinder,Angle Grinder,0,0.6342484505786583,0.36437503284515027,5.669816649122363,4.294632756460376,1.6854622186367743,4.43097246875814,-49.238343893040664,0.6184631367146515,196.3379221654766,13.100291806448913,7.943506102439028,181.13143791953883,10.874868567527795,-6.640965355621654,0.038754756551530226,5.2671048633056925,0,0,0,0,1,0,0.8634029906998468,1,1.0,0.95,kept,trainable,synthetic,3,0,4,synthetic_family,0,arc_eligible,synthetic_baseline,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05.csv,arc,248612,248614,6.087231352556973,0.8761316413729409,228.36084546417655,2.8537328430606337,24.473545743357054,0,1,1,0,0,0,0,0,0,9,0,0,4,0.9134029906998469,0,1,28792.106892017884,8,1792.106892017884,0,0,7,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,0.3613779452520144,0.5851924817539338,0,0,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,,,1,1.0,,0,none
1710000500804,248601,248601,248701,99.972,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,5,arc,brush_universal_motor,4,angle_grinder,Brush Motor,Angle Grinder,Angle Grinder,1,3.5790999506058414,2.6113692075086763,28.89962991712072,6.3554056838247615,2.7912214275098415,20.171710728978457,-28.86392571057523,1.1379016624919007,200.0,22.617394948512192,8.937821638973922,197.33659870039986,12.36628924501679,5.882461131673405,0.3106009065766022,11.865279841691468,0,0,0,0,1,0,0.8897685407541351,1,1.0,0.9,kept,trainable,synthetic,3,0,4,synthetic_family,0,arc_eligible,synthetic_baseline,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05.csv,arc,248708,248711,8.492649799243305,0.2907191971957795,227.72381566438216,3.0902954160558007,24.713076236413084,1,1,1,0,0,0,0,0,0,13,0,0,4,0.9397685407541352,0,1,28707.85271142472,8,1707.852711424719,0,0,8,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,1.0,0.0,0,0,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,,,1,1.0,,0,none
1710000500904,248701,248701,248801,99.973,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,5,arc,brush_universal_motor,4,angle_grinder,Brush Motor,Angle Grinder,Angle Grinder,1,5.000666415067528,3.1700309093412513,29.571450331018372,5.636737490080574,4.269277159321463,19.85766012916595,-37.42865849973394,0.9169182988578759,200.0,23.747581855826517,11.821130322242842,192.92508009395044,12.318574370734334,6.132592211304146,0.3388991606408346,11.648906102626535,0,0,0,0,1,0,0.9382139958725525,1,1.0,0.9,kept,trainable,synthetic,3,0,4,synthetic_family,0,arc_eligible,synthetic_baseline,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05.csv,arc,248809,248810,9.596137721747908,0.45802611765611967,227.80561601676084,1.8814853776882081,24.394021233530456,1,1,1,0,0,0,0,0,0,11,0,1,4,0.9882139958725525,0,1,28742.53752545243,8,1742.5375254524297,0,0,9,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05__section01,1.0,0.03411813187252124,0,0,0,Brush Motor__Angle Grinder__brush_universal_motor__arc__trial05,,,1,1.0,,0,none
