epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,frame_dt_ms,trial_id,section_id,session_id,trial_number,division_tag,device_family,device_family_code,device_name,parsed_load_family,parsed_load_type,load_type,label_arc,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,ctx_family_resistive_linear,ctx_family_inductive_motor,ctx_family_rectifier_smps,ctx_family_phase_angle_controlled,ctx_family_brush_universal_motor,ctx_family_other_mixed,context_family_confidence,rf_train_row,sample_weight,label_trust,clean_reason,clean_quality,source_kind,source_priority,trusted_normal_session,context_family_code_runtime,context_runtime_source,context_augmented,section_prior,notes,_source_file,_source_folder,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,model_pred,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,context_family_code_provisional,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,cycle_nmse,fs_err_hz,v_sag_pct,queue_drop_count,fault_state,arc_counter,auto_capture,section_key,arc_like_score,normal_like_score,transport_glitch_flag,hard_negative,transition_normal,conflict_scope,_feature_sig,_conflict_sig,label_conflict,conflict_policy
1775805301000,109000,109000,109006,100.70320267809609,scaffold__resistive_linear__electric_kettle__trial_01,scaffold__resistive_linear__electric_kettle__trial_01__startup_transient,scaffold__resistive_linear__electric_kettle__trial_01__startup_transient__sess,1,startup_transient,resistive_linear,0,electric_kettle,resistive_linear,electric_kettle,electric_kettle,0,0.580927,0.094838,8.5,7.067039,1.425168,3.080587,-62.424747,0.33,38.504109,0.15,9.0,67.193,10.165556,-6.2,0.88,0.0151,0.0051,0.0327,0.0154,0.0516,0.4255,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_context,0.18,0,0,scaffold_family,1,steady_hint,heater_wet_filament_step,scaffold/resistive_linear/electric_kettle__startup_transient.csv,scaffold/resistive_linear,109008,109010,5.2703432392817255,-1.7266905294787633,230.227,5.735052,28.484,0,1,1,0,0,0,0,0,0,2667,0,0,0,0.3755,1,0,27210.867,5,0.296973,469.588,0.019051,0,0,2,0,electric_kettle::startup_transient,0.2923,1.1131,0,0,1,,,,0,none
1775805301100,109100,109100,109106,95.7617023483229,scaffold__resistive_linear__electric_kettle__trial_01,scaffold__resistive_linear__electric_kettle__trial_01__startup_transient,scaffold__resistive_linear__electric_kettle__trial_01__startup_transient__sess,1,startup_transient,resistive_linear,0,electric_kettle,resistive_linear,electric_kettle,electric_kettle,0,0.417775,0.107618,8.5,7.37956,1.679522,2.86204,-61.95272,0.33,38.564278,0.15,9.0,73.2381,9.917935,-6.2,0.88,0.0154,0.0537,0.0069,0.0113,0.0328,0.541,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_context,0.18,0,0,scaffold_family,1,steady_hint,heater_wet_filament_step,scaffold/resistive_linear/electric_kettle__startup_transient.csv,scaffold/resistive_linear,109108,109110,7.3101034366326445,0.10870717078076453,227.291,6.249624,28.183,0,1,1,0,0,0,0,0,0,2375,0,0,0,0.491,1,0,27386.074,5,0.079789,477.692,0.074064,0,0,1,0,electric_kettle::startup_transient,0.2663,1.1314,0,0,1,,,,0,none
1775805301200,109200,109200,109206,100.27637997530233,scaffold__resistive_linear__electric_kettle__trial_01,scaffold__resistive_linear__electric_kettle__trial_01__startup_transient,scaffold__resistive_linear__electric_kettle__trial_01__startup_transient__sess,1,startup_transient,resistive_linear,0,electric_kettle,resistive_linear,electric_kettle,electric_kettle,0,0.482039,0.08965,8.5,5.965043,1.647695,2.607745,-61.432209,0.33,37.534968,0.15,9.0,61.6586,9.481411,-6.2,0.88,0.0126,0.0179,0.0473,0.0213,0.0208,0.5336,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_context,0.18,0,0,scaffold_family,1,steady_hint,heater_wet_filament_step,scaffold/resistive_linear/electric_kettle__startup_transient.csv,scaffold/resistive_linear,109208,109210,5.837398223827462,-1.1888007043974704,229.368,6.025095,28.354,0,1,1,0,0,0,0,0,0,1468,0,0,0,0.4836,1,0,26803.091,5,0.111069,478.86,0.014996,0,0,2,0,electric_kettle::startup_transient,0.2708,1.1255,0,0,1,,,,0,none
1775805301300,109300,109300,109306,106.23094158716125,scaffold__resistive_linear__electric_kettle__trial_01,scaffold__resistive_linear__electric_kettle__trial_01__startup_transient,scaffold__resistive_linear__electric_kettle__trial_01__startup_transient__sess,1,startup_transient,resistive_linear,0,electric_kettle,resistive_linear,electric_kettle,electric_kettle,0,0.54747,0.065235,8.5,5.627286,1.15093,3.059685,-64.236595,0.33,36.160132,0.15,9.0,68.1467,9.924302,-6.2,0.88,0.0479,0.0047,0.0152,0.0264,0.0258,0.5265,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_context,0.18,0,0,scaffold_family,1,steady_hint,heater_wet_filament_step,scaffold/resistive_linear/electric_kettle__startup_transient.csv,scaffold/resistive_linear,109308,109310,5.069381135132779,0.3203811866341506,230.466,5.992707,27.692,0,1,1,0,0,0,0,0,0,3769,0,0,0,0.4765,1,0,27183.189,5,0.21972,468.784,0.055429,0,0,1,0,electric_kettle::startup_transient,0.2814,1.1201,0,0,1,,,,0,none
1775805301400,109400,109400,109406,97.66155280982375,scaffold__resistive_linear__electric_kettle__trial_01,scaffold__resistive_linear__electric_kettle__trial_01__startup_transient,scaffold__resistive_linear__electric_kettle__trial_01__startup_transient__sess,1,startup_transient,resistive_linear,0,electric_kettle,resistive_linear,electric_kettle,electric_kettle,0,0.388262,0.040826,8.5,5.087765,1.398985,3.35552,-63.769378,0.33,37.917699,0.15,9.0,66.2379,10.07413,-6.2,0.88,0.0395,0.0192,0.0226,0.0205,0.0183,0.5904,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_context,0.18,0,0,scaffold_family,1,steady_hint,heater_wet_filament_step,scaffold/resistive_linear/electric_kettle__startup_transient.csv,scaffold/resistive_linear,109408,109410,5.4303013589575535,-1.7030743783715359,228.859,5.524862,27.946,0,1,1,0,0,0,0,0,0,3399,0,1,0,0.5404,1,0,27201.592,5,0.23715,437.81,0.044911,0,0,1,0,electric_kettle::startup_transient,0.2545,1.1416,0,0,1,,,,0,none
1775805600000,116000,116000,116006,97.93488315330772,scaffold__resistive_linear__electric_kettle__trial_02,scaffold__resistive_linear__electric_kettle__trial_02__settling_transient,scaffold__resistive_linear__electric_kettle__trial_02__settling_transient__sess,2,settling_transient,resistive_linear,0,electric_kettle,resistive_linear,electric_kettle,electric_kettle,0,0.438453,0.105207,8.5,6.0,1.318266,3.522797,-64.359818,0.33,36.7,0.15,9.0,62.9733,8.814188,-6.2,0.88,0.0285,0.0291,0.0163,0.0194,0.0267,0.4679,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_context,0.18,0,0,scaffold_family,1,steady_hint,heater_wet_filament_step,scaffold/resistive_linear/electric_kettle__settling_transient.csv,scaffold/resistive_linear,116008,116010,5.897815408410548,3.257873895247983,229.019,6.120789,27.87,0,1,1,0,0,0,0,0,0,1927,0,0,0,0.4179,1,0,27734.681,5,0.16739,445.058,0.086306,0,0,1,0,electric_kettle::settling_transient,0.2758,1.1292,0,0,1,,,,0,none
1775805600100,116100,116100,116106,102.12054892269715,scaffold__resistive_linear__electric_kettle__trial_02,scaffold__resistive_linear__electric_kettle__trial_02__settling_transient,scaffold__resistive_linear__electric_kettle__trial_02__settling_transient__sess,2,settling_transient,resistive_linear,0,electric_kettle,resistive_linear,electric_kettle,electric_kettle,0,0.467982,0.176387,8.5,6.0,1.487041,2.775899,-62.145089,0.33,36.7,0.15,9.0,62.8038,10.254988,-6.2,0.88,0.002,0.0063,0.0422,0.0286,0.0409,0.466,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_context,0.18,0,0,scaffold_family,1,steady_hint,heater_wet_filament_step,scaffold/resistive_linear/electric_kettle__settling_transient.csv,scaffold/resistive_linear,116108,116110,5.662665970385484,0.770075875312202,230.104,6.243391,27.835,0,1,1,0,0,0,0,0,0,3301,0,0,0,0.416,1,0,28119.29,5,0.167674,503.945,0.067217,0,0,1,0,electric_kettle::settling_transient,0.2859,1.1185,0,0,1,,,,0,none
1775805600200,116200,116200,116206,101.09036301351722,scaffold__resistive_linear__electric_kettle__trial_02,scaffold__resistive_linear__electric_kettle__trial_02__settling_transient,scaffold__resistive_linear__electric_kettle__trial_02__settling_transient__sess,2,settling_transient,resistive_linear,0,electric_kettle,resistive_linear,electric_kettle,electric_kettle,0,0.345341,0.134275,8.5,6.0,1.587052,3.04406,-61.298651,0.33,36.7,0.15,9.0,68.9816,9.936141,-6.2,0.88,0.0271,0.0223,0.0106,0.0057,0.0543,0.4847,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_context,0.18,0,0,scaffold_family,1,steady_hint,heater_wet_filament_step,scaffold/resistive_linear/electric_kettle__settling_transient.csv,scaffold/resistive_linear,116208,116210,7.4099219657998745,-2.3126953205306657,228.149,5.656386,27.726,0,1,1,0,0,0,0,0,0,2536,0,0,0,0.4347,1,0,27392.918,5,0.160825,462.666,0.058226,0,0,3,0,electric_kettle::settling_transient,0.2614,1.1374,0,0,1,,,,0,none
1775805600300,116300,116300,116306,96.8970758449768,scaffold__resistive_linear__electric_kettle__trial_02,scaffold__resistive_linear__electric_kettle__trial_02__settling_transient,scaffold__resistive_linear__electric_kettle__trial_02__settling_transient__sess,2,settling_transient,resistive_linear,0,electric_kettle,resistive_linear,electric_kettle,electric_kettle,0,0.298432,0.133552,8.5,6.0,1.80697,2.498509,-63.800616,0.33,36.7,0.15,9.0,65.6048,10.325041,-6.2,0.88,0.0278,0.0449,0.0111,0.0328,0.0034,0.4994,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_context,0.18,0,0,scaffold_family,1,steady_hint,heater_wet_filament_step,scaffold/resistive_linear/electric_kettle__settling_transient.csv,scaffold/resistive_linear,116308,116310,5.235276111588264,-2.8474688707981204,227.156,5.955566,27.712,0,1,1,0,0,0,0,0,0,3202,0,0,0,0.4494,1,0,26294.551,5,0.2145,548.333,0.023376,0,0,2,0,electric_kettle::settling_transient,0.2483,1.1431,0,0,1,,,,0,none
1775805600400,116400,116400,116406,102.09759019508466,scaffold__resistive_linear__electric_kettle__trial_02,scaffold__resistive_linear__electric_kettle__trial_02__settling_transient,scaffold__resistive_linear__electric_kettle__trial_02__settling_transient__sess,2,settling_transient,resistive_linear,0,electric_kettle,resistive_linear,electric_kettle,electric_kettle,0,0.372376,0.126807,8.5,6.0,1.427151,3.096465,-63.777996,0.33,36.7,0.15,9.0,70.6519,9.583766,-6.2,0.88,0.0749,0.0021,0.013,0.0059,0.024,0.5393,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_context,0.18,0,0,scaffold_family,1,steady_hint,heater_wet_filament_step,scaffold/resistive_linear/electric_kettle__settling_transient.csv,scaffold/resistive_linear,116408,116410,7.052684981945891,0.3439206648741197,228.776,6.242478,27.827,0,1,1,0,0,0,0,0,0,2496,0,0,0,0.4893,1,0,27338.391,5,0.055233,486.78,0.074164,0,0,0,0,electric_kettle::settling_transient,0.2649,1.1349,0,0,1,,,,0,none
1775805600500,116500,116500,116506,97.85837552789054,scaffold__resistive_linear__electric_kettle__trial_02,scaffold__resistive_linear__electric_kettle__trial_02__settling_transient,scaffold__resistive_linear__electric_kettle__trial_02__settling_transient__sess,2,settling_transient,resistive_linear,0,electric_kettle,resistive_linear,electric_kettle,electric_kettle,0,0.460084,0.092211,8.5,6.0,1.603214,3.014739,-62.664721,0.33,36.7,0.15,9.0,70.2496,9.870483,-6.2,0.88,0.0136,0.0283,0.006,0.0195,0.0525,0.5576,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_context,0.18,0,0,scaffold_family,1,steady_hint,heater_wet_filament_step,scaffold/resistive_linear/electric_kettle__settling_transient.csv,scaffold/resistive_linear,116508,116510,6.3168302110582415,1.6716157926286743,228.688,6.336087,27.943,0,1,1,0,0,0,0,0,0,3114,0,2,0,0.5076,1,0,27231.104,5,0.098482,494.775,0.049737,0,0,1,0,electric_kettle::settling_transient,0.2719,1.1279,0,0,1,,,,0,none
1775805600600,116600,116600,116606,99.82913637635941,scaffold__resistive_linear__electric_kettle__trial_02,scaffold__resistive_linear__electric_kettle__trial_02__settling_transient,scaffold__resistive_linear__electric_kettle__trial_02__settling_transient__sess,2,settling_transient,resistive_linear,0,electric_kettle,resistive_linear,electric_kettle,electric_kettle,0,0.286635,0.098435,8.5,6.0,1.434935,3.113917,-63.867209,0.33,36.7,0.15,9.0,65.8616,10.125631,-6.2,0.88,0.0033,0.0228,0.019,0.0382,0.0368,0.63,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_context,0.18,0,0,scaffold_family,1,steady_hint,heater_wet_filament_step,scaffold/resistive_linear/electric_kettle__settling_transient.csv,scaffold/resistive_linear,116608,116610,6.04917362144135,-1.9519176322298097,228.309,6.04752,28.473,0,1,1,0,0,0,0,0,0,1980,0,1,0,0.58,1,0,26878.155,5,0.185254,537.552,0.064281,0,0,2,0,electric_kettle::settling_transient,0.2462,1.1481,0,0,1,,,,0,none
1775805600700,116700,116700,116706,100.83443117936388,scaffold__resistive_linear__electric_kettle__trial_02,scaffold__resistive_linear__electric_kettle__trial_02__settling_transient,scaffold__resistive_linear__electric_kettle__trial_02__settling_transient__sess,2,settling_transient,resistive_linear,0,electric_kettle,resistive_linear,electric_kettle,electric_kettle,0,0.282569,0.075682,8.5,6.0,1.265478,3.045438,-64.93211,0.33,36.7,0.15,9.0,66.7422,10.451208,-6.2,0.88,0.0108,0.0302,0.0086,0.034,0.0364,0.618,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_context,0.18,0,0,scaffold_family,1,steady_hint,heater_wet_filament_step,scaffold/resistive_linear/electric_kettle__settling_transient.csv,scaffold/resistive_linear,116708,116710,5.158119084905109,1.5555347781698508,228.484,5.655722,28.446,0,1,1,0,0,0,0,0,0,3526,0,0,0,0.568,1,0,25764.002,5,0.063156,499.637,0.02755,0,0,2,0,electric_kettle::settling_transient,0.2408,1.1508,0,0,1,,,,0,none
1775805600800,116800,116800,116806,94.64916661085745,scaffold__resistive_linear__electric_kettle__trial_02,scaffold__resistive_linear__electric_kettle__trial_02__settling_transient,scaffold__resistive_linear__electric_kettle__trial_02__settling_transient__sess,2,settling_transient,resistive_linear,0,electric_kettle,resistive_linear,electric_kettle,electric_kettle,0,0.320265,0.128809,8.5,6.0,1.569933,2.709674,-62.978357,0.33,36.7,0.15,9.0,66.198,9.593973,-6.2,0.88,0.0305,0.0256,0.0195,0.0222,0.0222,0.6321,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_context,0.18,0,0,scaffold_family,1,steady_hint,heater_wet_filament_step,scaffold/resistive_linear/electric_kettle__settling_transient.csv,scaffold/resistive_linear,116808,116810,5.083621077410557,-1.1123839176982504,229.857,5.461079,27.74,0,1,1,0,0,0,0,0,0,1648,0,1,0,0.5821,1,0,27950.947,5,0.322925,502.971,0.076778,0,0,2,0,electric_kettle::settling_transient,0.253,1.141,0,0,1,,,,0,none
