spectral_entropy,thd_pct,zcv,v_rms,i_rms,temp_c,label_arc,state
0.4245795008206129,4.084950944536061,0.07961733818286307,220.01818565295545,3.2125076891994997,31.895450867685938,0,normal
0.297142834592515,5.05635574102992,0.14339605001815256,227.53614273692665,3.045733944740183,28.28099236424889,0,normal
0.3572454482561449,2.8242039613162415,0.1362092524433024,225.8087762746747,4.761578658680852,34.06607040568549,0,normal
0.32906215932600263,1.6136021477799516,0.04106633947514887,221.4243179648823,0.8701440953880863,37.52507895725527,0,normal
0.26327511544475446,4.81708578152625,0.10300741939364783,219.59354361768695,4.40363678717412,44.22818122309189,0,normal
0.4811710083574884,1.9981040759944606,0.06651764474222,220.75353721867447,1.8149044250757937,23.7093921960902,1,normal
0.30711944715027933,2.762325048878663,0.06877810315901388,226.42606329179674,0.7295933899496267,23.394667304462082,0,normal
0.21851121828342124,3.782119357616168,0.10935947094455219,225.7442112525269,4.057967558384419,26.54031748950694,0,normal
0.630436575507912,6.912863979671675,0.12988092590297104,212.883090388994,12.00394053374103,73.088197751107,0,overload
0.44588767965428955,1.436350398553774,0.07258141466183148,219.3923522277912,0.862697439438223,48.06349593696319,0,normal
0.5675222389420482,6.592121159228087,0.11083454503012813,215.67036835208344,2.9554897779145035,89.51222866705591,0,heating
0.4626726134718099,0.0850274763324177,0.14644485035185145,226.8740595325354,1.6090227529921695,19.27742040030261,0,normal
0.25196769549738895,8.436248266301606,0.07341154538636084,221.62229919104152,5.8605626960385155,108.09103604031932,0,heating
0.3488080347848555,3.41563352648792,0.12440064453678498,225.02965735934757,1.4676136868591474,29.562199762518837,0,normal
0.5260151094780603,11.685523835695122,0.04187930908692328,215.48515027752953,16.342231910709394,61.288253069229434,0,overload
0.39003995416821136,0.37381245766202786,0.12552631845312556,216.59508986946128,1.7785316572560281,39.41872577749606,0,normal
0.27219916497896046,4.392704289439122,0.047279563295029595,224.67451127886105,5.268959511197333,84.91546122452897,0,heating
0.3662814928549242,4.052757057951967,0.02363505080813847,220.94308170632112,0.4439609870216281,46.60247953346443,0,normal
0.4614564789203504,1.0,0.13817567078848078,222.44378045913288,13.264341462779422,61.57976360514566,0,overload
0.2618275115154669,3.582812988183454,0.13839885683209274,218.19657262084976,1.4206416657517336,31.17041861654977,1,normal
0.5219740108939775,8.93980033149997,0.15838039360253633,216.10780923576712,13.704691783161138,66.66186890949064,0,overload
0.51034464328142,2.523968393731867,0.031556969137522685,216.39971370881477,1.8466286775528222,45.73168551853411,0,normal
0.5252412483656056,3.5788800884447234,0.04219333137812692,217.7389888828687,12.886948723743314,43.662322627949095,0,overload
0.4121071519666799,2.706998653665508,0.12515272097412544,219.7527043914605,1.7341016612005902,38.174675012312896,0,normal
0.38214772522995755,2.0002202641944624,0.0690288206746714,217.83980996987177,3.4116455315580927,23.243665737702376,0,normal
0.20144358126092002,3.643573349164329,0.04105101519770616,224.37912500949145,1.00750965195025,29.03489677594383,1,normal
0.3259514290701643,3.4705708559794384,0.02972851007442262,220.17115270433322,3.4967847969653283,19.325473553716847,0,normal
0.36313289748964617,2.8424685230364233,0.043253568417844244,220.8172362471155,3.335242323436224,43.40220276481789,0,normal
0.3635023073563904,3.176760491217767,0.07630894592501562,223.8810283081313,3.4798631928761856,43.02270145182105,0,normal
0.3879950943713459,2.321285810174227,0.13996012158753549,218.75212593652378,1.2498716232589426,35.612486189377066,0,normal
0.36484155551291897,12.690879221280412,0.13699277575510924,211.6590514697163,13.243469691836147,30.0,0,overload
0.2873045447299728,7.430030559866881,0.17596505136124063,215.56498698831103,7.274365158371419,87.99015653319128,0,heating
0.4475385914910875,4.199939916998376,0.07579346747148853,214.81092658761025,4.086736433657416,26.71253582360218,0,normal
0.42664666509446475,5.540660842228677,0.10815770868239222,215.55742267481216,0.10695973252102076,16.907105725485483,0,normal
0.32602735983514697,6.107159660630663,0.07291832671628584,221.09747438260092,1.3846870212697562,19.564196373907972,0,normal
0.48082465196118784,3.8109991002415162,0.06302562864059115,216.73585799277134,0.4165534288723238,41.90213575494136,0,normal
0.4013254477749948,4.6623572344456505,0.07316833709320933,222.97600080140523,0.24267299067656944,23.96192209428477,0,normal
0.2872018170238274,5.186324516457066,0.019486595713805357,215.7448582526444,1.8589586303482373,35.88559234618938,0,normal
0.42867670447570283,8.384475859565287,0.11350177202981317,220.92468081090402,11.758535436708254,78.76230314855,0,heating
0.33623436115500677,8.314180321667907,0.02821506546598941,216.70120109634226,14.001896056652573,53.64370465570406,0,overload
0.4707907226753069,2.81519705006297,0.12954186845755772,220.47113902381057,2.408538889811764,31.592055829043,0,normal
0.45891637296417653,3.3504148204360016,0.11017723702387677,214.0906413342969,0.8640424616939377,40.97488731916135,0,normal
0.29895619788449446,3.8618512203014044,0.12500440830708637,223.62228602348134,2.0734453489476556,41.765065231789784,0,normal
0.9431128712094796,29.31679157092662,0.4758878119358789,210.88681457317224,8.55169385777606,52.471634535526796,1,arc
0.18783068193360145,3.6744547028002366,0.03975578636190843,230.69774477033914,4.153462316314635,46.30193652114483,0,normal
0.20278987075715077,3.8887787721285787,0.06726236579987487,217.97917164719115,3.1323380144956516,53.05366348954077,0,normal
0.2651935265119032,8.020232560396662,0.13003431440701352,220.91682052303182,3.5553811533628608,41.091071561674845,0,normal
0.21628375823454205,6.099967130402775,0.19857364873366465,229.62556954695637,10.426183821530774,58.308380158463265,0,overload
0.4565210424254747,8.133039426494724,0.04332319192879086,221.0932761113794,16.56472877872351,58.40707950853582,0,overload
0.2330550022419113,4.151541607227236,0.1425381464545254,221.64305254930744,0.2523266596070517,31.669589593214567,0,normal
0.2389510478769707,2.9012778673927007,0.1428222044676022,216.75943480251468,1.3610477732442825,42.697501015115705,0,normal
0.29012255644496127,2.9785127666556463,0.12338488925621403,215.92466050708828,4.33229624719431,30.289737086490675,0,normal
0.4365391232010023,6.496964971335174,0.12188256714728783,214.5840305860761,6.414306422758279,87.49563169940839,0,heating
0.4544405568098601,3.492804893596766,0.0425195481833215,219.70656093103247,12.989967497825953,54.64955989220127,0,overload
0.41215710182088533,4.252439942535,0.05022127868578531,212.74680811623824,0.6925584327091743,28.83567129957472,0,normal
0.4880201164051231,2.5718602039751364,0.038104757595200954,225.1596928737086,0.8397553399799971,32.71376472616581,0,normal
0.11279890261528841,3.0909662021637048,0.05257462530922399,218.635928928307,1.7157069382305292,42.99878238183274,0,normal
0.25467749360825587,1.7034990656165472,0.09452615137756105,215.8157026865293,3.9244348340505777,26.31407650745149,0,normal
0.45805918704777115,3.154866326623256,0.08157838787015399,224.83598090038356,1.276744527278965,33.699606021975896,0,normal
0.42601293557104886,2.631896714839772,0.1359049119392303,222.34364473384454,4.585179027046101,55.78719450210752,0,normal
0.5764974527390251,1.2782298636033653,0.2104951952235987,218.29911787623874,16.554795549675124,30.861216494445944,0,overload
0.43497341387409505,4.290166890054221,0.0800283968048772,216.37104302714633,9.271252782269379,74.97121752141234,0,heating
0.2929572278348326,5.071164643224009,0.03753702655214041,225.07348847990497,3.4995771197144703,40.91924017079913,0,normal
0.3642572666607062,6.079125366712501,0.14362887733195911,218.8116300480333,0.15169410668196637,31.624869593286693,0,normal
0.45080607164494413,2.657780424553514,0.1188463437794932,216.35268047555462,16.023117814125968,30.0,0,overload
0.46366283527575863,9.286190218333532,0.14461243505743437,223.29910989972421,2.306017015120191,89.28029268560711,0,heating
0.39961254693647774,2.3660283588944804,0.054089138746758386,219.30065182705073,0.354310606723367,44.33722669840428,0,normal
0.3973195805743662,5.2500726268440285,0.10917515171005462,228.11435975293787,1.0398607760397365,70.0,0,heating
0.36037597912756136,7.691096785140431,0.0366379557269358,214.6078107934998,6.714731319907189,83.25013371504758,0,heating
0.3066350833041517,2.7392353683177952,0.09897974115772211,218.99449082715162,3.444767986596493,49.23390279496555,0,normal
0.40793352791200677,0.4608485101193538,0.06969505052720468,218.8423101851169,2.2060117007578195,34.96321323582528,0,normal
0.2960396059536678,4.021062086661483,0.09502905433512994,217.89278331165607,0.8804712425388483,25.266353581659075,0,normal
0.12629474539017005,1.3690485451221237,0.049023799244909565,217.79760035833783,3.947668133371488,35.83684872396912,0,normal
0.3491503181290771,3.0245622505974237,0.043217422000738866,230.60466464785,1.0813021406228591,23.856329631042193,0,normal
0.2817561512672264,5.2082290598868175,0.036348293598538056,217.09442635991115,0.04561467272292408,38.304419924346504,0,normal
0.4447449792198823,2.266486858896558,0.06439231233519348,215.85459224310492,0.20659603972942797,40.930755160094854,0,normal
0.5419183700678799,12.842510752985831,0.10684696754066317,223.03994856635074,12.975406896236187,48.785506439428175,0,overload
0.6423494120808829,14.797747212975551,0.21910216952613565,212.54443587096196,13.515659880488801,54.80340324195177,0,overload
0.4338009879338357,3.71007789336889,0.10494736155765602,218.25399613538795,13.802331915955381,46.01275731335034,0,overload
0.33596148317910357,3.5342685082396987,0.08895895130012177,213.58838240550935,2.668402279613737,27.4641221714797,0,normal
0.4076726083008254,4.5717371060147745,0.06170817131185531,222.43790913403987,4.577727954062578,32.1270210395736,0,normal
0.35167585211545477,4.115119395738352,0.06594739992911931,223.21547197322877,1.322418407732242,32.74213669403867,0,normal
0.41409741587111026,4.376752561665877,0.11418186368399488,219.58360919263518,0.15798242317142108,15.690733287735636,0,normal
0.36571154028372976,0.05184860242197864,0.11416344421661095,211.75367331776593,3.412856149580173,45.74251909171658,0,normal
0.33953597295856475,2.7193788132088548,0.0954990875318954,218.02756718491688,3.4001722809645125,25.775984267644525,0,normal
0.45209587321220246,10.073591552021396,0.09921476344550031,219.41132092258647,10.3796079332465,72.42317395620952,0,overload
0.3285818841435282,4.246412119555415,0.08244460531729197,219.404719095673,4.959242451628995,38.4289113371229,0,normal
0.4037567563506889,5.462835222512194,0.0868310914050973,219.82363224464706,2.8306326896411926,39.16049759140572,0,normal
0.4745636502483729,4.297988564480001,0.014696925643530312,220.11162903409542,2.8302644879290457,32.78666894426894,0,normal
0.4970584615150959,11.25663605192172,0.06596203538182302,228.10489638790867,10.2,54.41838771812061,0,overload
0.8567478621560768,30.19445350137369,0.4984263376594179,188.110967589308,10.528860435519091,46.608026955464325,1,arc
0.4483282184233697,3.437744168418569,0.02773929699447352,219.0723496710791,1.6019759221524152,28.229596563147908,0,normal
0.5569692947834255,8.490283480314657,0.17409233334759486,219.4336515866508,13.474709512462159,39.13846188676273,0,overload
0.2832908343678975,5.450637102934277,0.15415018896961907,223.48882869435172,1.2614245208411896,39.747514567127375,0,normal
0.3671758343507002,6.64995171140905,0.16031678410313,215.23455598053303,10.2,42.53568663395887,0,overload
0.5554550038681033,9.356993810314963,0.20534824743143987,213.30219535150061,16.31968384094467,52.328205788789745,0,overload
0.24580280805254207,4.519354773336279,0.007680174458037092,222.15966006241334,2.155064094671834,28.676279842101863,0,normal
0.5159493691750042,13.644235166358545,0.10019602980805156,213.84412790734882,13.944436372933755,58.77734790746078,1,overload
0.43169812907040495,7.180341621774503,0.15092758125454644,227.93854932947778,9.305357686878551,93.89827129542432,0,heating
0.33610933793804526,4.330388582837247,0.08759840174467395,218.7701549538947,1.4240702904760376,21.364374025872948,0,normal
0.35777510121261513,3.135118487881043,0.1463729750158711,219.18449526927415,0.3861886550818743,46.66873576721892,0,normal
0.35995438885230713,4.943595579317622,0.09129364245793688,218.75037223936104,0.217027957293066,46.78970905626795,0,normal
0.3966651768993533,3.411913687017821,0.08439478629719137,219.1251461149226,2.749821774330905,40.22599977000008,0,normal
0.3497503594942406,3.70064376332273,0.06548284334169453,215.44663428763735,0.8396230740423256,43.52948010255556,0,normal
0.27017065825761527,1.387873760825399,0.05201156650235324,228.9537513073611,3.272058231160512,37.11852700180362,0,normal
0.24471669364696513,5.160672105488301,0.0018206542989317454,223.514513535277,2.6595916288844696,35.9264325235038,0,normal
0.41974915129890844,10.103913788263913,0.09053958668124948,223.07756415544407,12.62359740639687,51.63251776417173,0,overload
0.4560657965528665,7.825325724218801,0.16421540197309864,219.26670239943485,0.9976390583010435,92.71231057671515,0,heating
0.3549545391480417,3.601556303260415,0.03641810989919359,223.04352762339605,0.5120588402220827,47.35561417402019,0,normal
0.2653475575671296,3.8288569543221342,0.09222417436236724,216.30537314962447,3.3860411135443873,26.58679933037017,0,normal
0.34682156958925764,3.009858612000092,0.08407374300498541,219.78998297823074,0.7081425713510645,37.68764549508324,0,normal
0.2870689789301043,1.6450981983495372,0.09180571606189454,225.17332974773174,0.6617441003666578,23.151935496140233,0,normal
0.4432576653197532,7.031564098550813,0.13695790157108267,219.479770854406,4.304387658929854,77.81482838993223,0,heating
0.27042607387741613,4.1151765135373735,0.056720517272230125,217.82699831304063,3.000473437410438,37.82266328348073,0,normal
0.23469810991454396,1.9727401055386318,0.07111659337607408,219.66498159282855,2.73939348560551,28.891068994770222,0,normal
0.253559440725752,0.7821512290047599,0.1051949965382718,218.81985003821987,4.350818479303549,32.267964668190736,0,normal
0.3246165291980563,2.08145078735045,0.001995439544107469,217.42543543207944,5.182212001017354,22.69844210692029,0,normal
0.2776682641066373,1.028765409479523,0.07571287224289135,214.69586110978406,0.6540081704333627,38.79229432939602,0,normal
0.31721777304792675,4.218788637179097,0.10167599689076855,213.93170704142415,2.6580788901428245,28.278949645151354,0,normal
0.37065565668117245,2.925688714257906,0.08993279865320819,229.4713455681362,2.4572725035517773,37.08118928512981,0,normal
0.40287614267917277,4.569807288932299,0.11953498544723382,212.47042123229298,4.186958686383119,27.926373636982284,0,normal
0.5580505680268604,6.5530698893802635,0.2173048431000284,218.50898801721493,10.2,62.98004732634448,0,overload
0.37938450451383454,1.0463217055189062,0.15159944757951482,217.3448534984661,0.7942228595288556,48.544395429856294,0,normal
0.3142413571583702,4.600223559983772,0.014352316321437353,219.22195054129227,1.8473850638483778,42.69118265570998,0,normal
0.33749250679815335,5.159231734687065,0.015672459807781203,214.85575272287764,1.3426628519664003,22.37406130554649,0,normal
0.3615868802682379,9.121438952564999,0.1395723306195896,216.59534184919738,15.142971402120919,61.6884068979859,0,overload
0.532014176829565,4.110826681325086,0.11080149900002226,220.2207238479807,1.9499916201522736,42.750577162999505,0,normal
0.33546345379696607,2.726630076526974,0.06796449098390675,215.09047963640725,4.7472337044957085,31.5427568132516,1,normal
0.22706187304225856,2.770131468685711,0.06087383507046592,215.80464736391164,4.845331492411606,34.43490444076231,0,normal
0.3740817921958914,1.9047050763802695,0.14659513691421328,219.66283182273617,2.462582483432314,42.974958851806385,0,normal
0.40252405702586525,4.7464541766469885,0.057717384162868784,225.56996421488407,1.89230925809887,29.07337556638058,0,normal
0.43905527146232626,4.256203528508527,0.03921654750752614,218.0402562351694,4.083615328342101,53.62604258736192,0,normal
0.41076086812209345,3.3636302340306354,0.15014271897205717,219.45072363601204,2.3976412655658277,23.831129319370667,0,normal
0.4845576855451884,8.964260982306604,0.08569765786832484,225.24971176313915,12.791083466897355,46.047323557919995,0,overload
0.3232454279845203,3.77183538979879,0.03634765449284333,218.09782681796185,2.2040977819131324,24.351377446566264,0,normal
0.31085502832704026,5.372882940740223,0.0765813300752192,220.36538771288707,3.6495696055756395,37.22386167863223,0,normal
0.30823809324812657,14.191079614240277,0.11464920815324887,220.69282177070824,10.2,52.461526698446576,0,overload
0.6670936646424944,42.33570081957281,0.6663358331586691,204.45850006978435,11.304121061792532,51.10855517911051,1,arc
0.29199876653022616,2.2365720966586737,0.054663488254017054,219.2929568264817,1.318615575076913,37.94665806198129,0,normal
0.5768962686999833,2.8551116801221483,0.1905762348192926,227.7961471779098,1.1967024102375152,39.25032129842821,0,normal
0.2354956832203538,4.296264402388356,0.07350989604788688,217.53171218102415,2.7139704221115117,29.219090449653617,0,normal
0.33092718850759556,4.3009589289156915,0.17491022161419664,223.21360417087584,10.65017193789343,45.40771632865422,0,overload
0.31422876044383874,2.5821835975336698,0.129364647492288,218.780583458727,1.7218522448124969,27.077479940621572,0,normal
0.34438030867061115,5.127505441833743,0.11279534157736193,224.26728563414795,1.5583876430276158,29.229223540775997,0,normal
0.18652562759390526,4.4526110417253575,0.06386224745803798,219.9250867633263,4.04532117960194,46.23714334323301,0,normal
0.32680241981425445,5.823119997107854,0.02,227.0889984105974,15.868476999484901,59.959989764133795,0,overload
0.3595254886625516,6.722167052073024,0.14514115257769195,216.6594840891575,14.302770379366875,55.57922889512626,0,overload
0.3310094293989182,1.702838555045467,0.08894681604360655,215.21875091126296,7.5222975201461875,23.490592531370794,0,normal
0.6992122100160323,23.14446487560443,0.462191727636186,201.68098651003694,5.4369302250025004,60.04399054710696,1,arc
0.38242933907804766,4.17645321308672,0.11035241498067198,221.14361235612157,2.6144939949918466,33.562801074771876,0,normal
0.29994178955731576,2.2454623091754264,0.04202605013256914,227.91245804656032,2.6459479423145154,28.838222459625413,0,normal
0.5163013731758286,4.745509488609858,0.1283440261837087,215.37705856171402,3.7491859966432535,33.025939506781725,0,normal
0.33291044339913634,5.561350788431794,0.09614318162817367,222.82897706778536,2.163866454367954,26.39012567042387,0,normal
0.2780094590737736,2.6347611976818834,0.05629083421000795,220.44164239632096,0.8688420798075946,26.742044281079963,0,normal
0.37977011055185617,5.001277014932039,0.09582530360282276,222.04827267193056,1.8285323094745776,23.551071117045133,0,normal
0.2223334620417837,6.117695379382982,0.0035457791268022204,217.2857949983085,1.517798343958163,30.69785086902823,0,normal
0.3631985195385986,3.5088510700767626,0.09804942179138174,216.75276771718828,0.8426767085453868,32.35039356489001,0,normal
0.31466062461896377,2.579101306976645,0.1264259268765554,217.73795655641533,2.58645136788018,30.992372581912417,0,normal
0.1893156253756489,7.6431552048684015,0.13216211168667258,220.098466978782,13.016735490094694,78.84744544922215,0,overload
0.25245368649223854,3.841914552421732,0.10435086555307971,223.64286843095874,0.5270550093581512,43.61583546959531,0,normal
0.5693425406554377,12.24178023365883,0.15168350023091354,220.59548967224495,10.36431588412055,62.60103690249318,0,overload
0.4976283681867828,1.4015791076324922,0.12402607882263773,226.02748313908057,4.992137771571332,34.172393975474606,0,normal
0.34352508108933144,9.447023106795603,0.03421116833757011,219.83855292738178,7.563227863908069,84.32542037647,0,heating
0.48095540297141515,3.3550532738317167,0.06897230185371778,221.45801770593457,1.4174163801762272,31.38822513325243,0,normal
0.3807864544519866,2.183097599924576,0.028492123746043464,223.45036833356752,0.7759481426712169,33.2686113052417,0,normal
0.4140951558907056,8.859395363449007,0.042286496896943776,228.26318440393936,15.796657997597254,56.89066653935415,0,overload
0.24513349992027145,4.857798542034537,0.12839886854649252,222.69787332434242,0.1008178182131374,44.890067675741825,0,normal
0.4351661051369055,1.0,0.15689219377282482,213.73712208610146,4.873849706748529,90.27788946852903,0,heating
0.2988185910107165,1.94000835073565,0.070380595756011,215.32206669029574,3.2825558628417495,36.87860825503098,0,normal
0.3291311758188985,1.3820109951485149,0.06085766492365339,222.27159609253673,4.045086076137167,26.617559530647235,0,normal
0.41627331459117006,3.2864294901847386,0.07338518456022698,214.8547626425643,1.617871096829806,29.666078289922428,0,normal
0.36799665328792597,2.349478956445789,0.12332700855318468,222.6448969444291,4.842422147343639,24.15914756433986,0,normal
0.9738536519052188,20.618332863236873,0.7099617028003575,202.19893885796446,8.114920991925665,40.55156610004599,1,arc
0.29955494702017077,4.849477822328038,0.12201277023693394,221.47573760115486,4.113335807575265,44.502072479355846,0,normal
0.32997583458912716,1.4605882121400002,0.1129512432195561,217.62403416901415,1.6811422397439002,26.37758788080119,0,normal
0.3839656081719418,8.376795140537544,0.17146065033826832,213.11066404002494,11.89890202236787,73.84140594304581,0,overload
0.31431973563534976,9.314857684908905,0.19216720256964603,230.21092616368873,4.946722443659273,70.0,0,heating
0.4097541304296254,6.21371690479675,0.0783163329544169,216.04150483215474,12.653718883152061,85.68114624752658,0,heating
0.16117210485510416,3.6354889306987603,0.10665708940553102,219.21068756419922,1.8714780592379177,44.99237453607854,0,normal
0.3476566469311542,4.461897713679613,0.07405805219320699,216.3818758450444,3.417455874372168,39.63300461829636,0,normal
0.4459163333429379,6.757758140273371,0.08647778622480828,215.4558527661109,16.73679337695531,43.71004965983022,0,overload
0.48338035421862535,4.719160605715193,0.0703405156626424,220.03815495969957,2.2281415502175004,41.21864394409984,0,normal
0.3652697960577309,2.9655835417862164,0.118217375340085,216.50389059636,2.695851402464992,24.892151908394442,0,normal
0.41032184659602283,8.076331017345506,0.14742343892077267,226.2932532747261,4.843224800373038,99.97542264338512,0,heating
0.23509937188341623,2.9825242612066276,0.08594732803313782,225.4478707747892,1.4847878492432818,26.402665003546787,0,normal
0.3859906222930272,3.0981351921298543,0.08249927799723489,217.19361569884822,4.840820783567127,83.84486616885985,0,heating
0.3861914663381219,2.9323505795213727,0.07128399327027794,217.7145413419634,2.7577255396395532,43.552536428886285,0,normal
0.43322182787915586,4.040117923489834,0.16026929976432644,220.5483907363306,13.231173885141125,37.36805142946961,0,overload
0.5367020455938509,3.37068928598177,0.16457682168948218,213.94841629702958,2.451245383674906,33.374841404611516,0,normal
0.46420687448222775,3.206666915349634,0.03033287144498463,223.91640089550293,0.537765220077246,36.62109519025361,0,normal
0.36441108175824605,5.415733273710026,0.12562013099588545,211.23489470425346,1.9713092441176903,78.95997165180536,0,heating
0.35037439911582735,2.8284584145811507,0.13710649031055994,219.60627296294112,2.321621890728176,29.376370879880504,0,normal
0.40287333963441313,5.726359594332865,0.05536912677184354,221.34174465275558,1.3156490045054743,29.596456620786164,0,normal
0.5819720291188136,9.130485590880905,0.11451607758391896,220.66256806385417,12.70379772597498,56.256606145084774,0,overload
0.3678704697175398,3.1137676642045515,0.04695462998331981,218.7903844403177,3.044849313152967,35.55010915390169,0,normal
0.5026941020788873,6.488249513745566,0.0841622980922118,216.93382591886117,11.971687144665838,47.227653069104974,0,overload
0.2908229054926132,1.9254435141817694,0.10066783427634926,227.80547673012288,3.787321559229887,29.76673668142241,0,normal
0.40314260307554217,3.1031152302350025,0.12471688383472422,223.30928033098985,7.725468032847033,94.42422317840357,0,heating
0.5056708663657372,9.667636476776305,0.20285857408481395,220.9788398640527,16.12630850901924,52.433732798323625,0,overload
0.49525952741190454,6.1579592285170826,0.12707202216330918,210.76516217048038,14.840136091172177,48.72882411584986,0,overload
0.36355412807967125,3.429650265509927,0.1744550828991125,213.59621450036028,1.012950221832087,39.91082579979963,0,normal
0.7555712855961288,29.875019037044485,0.37606067693040723,205.87404015947104,4.855737105900102,58.09690019246543,1,arc
0.3506235844037131,5.177350427419482,0.07472544100261157,219.65183042753125,1.3166024980741546,44.56879142685764,0,normal
0.5206645002656962,4.926981741064453,0.07501627724017108,222.39346931609347,7.418658586556592,82.29248401845167,0,heating
0.2814181064469249,1.6178296205622567,0.07658223787013926,221.13873802214653,0.4722034513938227,39.70639922841177,0,normal
0.363585423895359,2.6227212042700123,0.07141292342578438,227.41896280760076,2.0537668310306403,30.15274875704226,0,normal
0.5014477910691685,4.112736918182719,0.13592872205374928,215.44981557810297,1.5941175983533844,33.25026901200952,0,normal
0.347117384125085,3.30402945101015,0.04136227624518394,217.99390617614517,1.0905091122791046,38.18821178584293,0,normal
0.3408116566564067,3.513172921865717,0.07414578795925146,219.86076284184634,0.8479333557479043,28.163287424889283,0,normal
0.3962960589954483,1.4285747177638233,0.11032390833410215,219.80307860932282,1.9606604121217586,36.472839813747925,0,normal
0.2050109785530795,3.0438934677464182,0.07562985852824593,211.76723706039039,2.788248523793963,38.09909980794702,0,normal
0.3683509356884206,5.750835516938152,0.11360739239889134,223.9987924538751,0.18739112491349408,12.661149946339851,0,normal
0.4536387809693403,3.7329124215000267,0.12005694914061224,221.67262632759002,12.19651821228852,53.89508017061541,0,overload
0.34584759664566667,4.224805959640889,0.15816078287459526,221.12373654329718,1.5645525698385294,32.21126290157346,0,normal
0.27273808517786335,3.1424787730940467,0.07597986855326495,221.50552141120573,4.869171469180673,35.90692656597493,0,normal
0.22365987542882104,3.0182178727391973,0.08954608704788679,225.16469556697433,2.0335579885335453,32.44926427371526,0,normal
0.30652246678309836,3.529023717412729,0.058048909048270037,222.01417679270085,3.0720192392418717,28.15416589288968,0,normal
0.47965393040258064,1.8857201500760308,0.03761581063240546,213.35255661608923,13.887165616114428,59.8255898502058,0,overload
0.2325280467908112,6.309883543541036,0.025091355151709856,224.16688833409023,1.9188686147724598,44.281832697826914,0,normal
0.34239586488985063,2.8959565657953417,0.11571418233960615,222.50635285215992,0.18038349617750615,24.483836192964652,0,normal
0.5111246242825334,9.734173893794086,0.14859001101256328,214.96919966342824,15.145236944727042,55.28020350219116,0,overload
